start_node,end_node,length
4321931536,4321931583,90.95930418827373
4321931536,7655155685,72.05068476164287
4321931536,4321931537,192.39735144271754
4321931537,4321931536,192.39735144271756
4321931538,7569453059,80.71502419517415
4321931542,4321931546,31.48941573612997
4321931542,4321931691,30.86845998098951
4321931542,6163848194,89.55903395061047
4321931542,4321931701,84.49518928417245
4321931546,4321931542,31.48941573612997
4321931546,6163848193,88.83101832354156
4321931546,6159631798,49.27670477940377
4321931551,4321931568,620.5788197435097
4321931557,6177515550,47.192534504562325
4321931557,4321931696,196.49591511495328
4321931557,4321931561,228.83242953164137
4321931561,4321931557,228.8324295316413
4321931566,6159632119,94.09356175551521
4321931566,6163848200,123.64191953156774
4321931566,6163848184,115.482513510788
4321931568,4321931532,61.65091363452898
4321931568,4321931551,620.5788197435097
4321931568,6167368038,395.73710474514826
4321931568,6159590490,264.5972548709278
4321931570,7569453059,6.568034736467157
4321931570,4321931705,1055.3729580526792
4321931570,4321931712,594.3073858659026
4321931571,6159590490,67.25138238077227
4321931571,4321931532,263.88965864102374
4321931571,4321931735,468.73241686370767
4321931580,4321931703,218.38941784197456
4321931583,4321931536,90.95930418827373
4321931583,6163848160,109.35404372520549
4321931583,7662968584,21.64306829634666
4321931690,4321931691,30.023835633259303
4321931690,4321931729,56.63413129159761
4321931690,6163848198,25.844792952383006
4321931690,4321931522,17.18413563896431
4321931691,4321931542,30.86845998098951
4321931691,4321931690,30.023835633259303
4321931691,6163848196,89.4431061224387
4321931691,4321931740,18.2544486865752
4321931693,676493957,119.09206571153928
4321931693,6159632155,128.009583030507
4321931693,6159632135,144.31059000838175
4321931696,4321931701,11.435627659459044
4321931696,4321931557,196.49591511495328
4321931696,6159631799,270.63831086544866
4321931701,6159632134,70.14657877031856
4321931701,4321931696,11.435627659459044
4321931701,4321931542,84.49518928417245
4321931703,6163848160,12.915100351031406
4321931703,676493857,108.57052173543707
4321931703,4321931580,218.38941784197448
4321931705,4321931570,1055.3729580526797
4321931707,4321931712,111.99005460161774
4321931712,4321931570,594.3073858659027
4321931712,6167414035,2082.7665551627024
4321931712,4321931707,111.99005460161774
4321931712,6155824682,1618.908731593142
4321931724,6163848173,13.751291479926081
4321931724,4321931743,11.900234580306053
4321931724,6163848196,144.54727465801278
4321931728,4321931532,70.08294429536632
4321931729,4321931690,56.63413129159761
4321931731,6163848175,20.191143070171115
4321931731,7623728303,452.6306656535438
4321931731,6163848161,143.3388572624665
4321931732,4397139817,46.99024796099538
4321931732,676493846,84.9071404654306
4321931732,6165220122,117.84087183597768
4321931734,6159588996,1073.2911971709868
4321931734,3448258990,2119.8933943593624
4321931734,6167979064,459.47075394391504
4321931735,4321931571,468.7324168637076
4321931735,6159588996,797.2834440551792
4321931735,7568353450,133.7066118360062
4321931740,4321931691,18.2544486865752
4321931741,6163848193,21.80492219045258
4321931741,4321931533,96.41486128357887
4321931741,6159631798,163.39678731578488
4321931743,6163848194,129.4474185006054
4321931743,4321931724,11.900234580306053
4321931743,4321931533,33.89102400844385
4370643117,6165795379,565.2058181244732
4370643117,4435809298,112.10100737158649
4370643117,7588108075,245.42972588316087
4370881783,4425055703,70.13165768263555
4370881783,4370893184,259.38726552128827
4370881783,4370934266,383.8362516742959
4370893159,6168022245,198.20110517544015
4370893159,4425055762,40.93064282322105
4370893159,676493900,382.4932757631525
4370893184,6168022236,332.68507590717815
4370893184,4370881783,259.38726552128827
4370893184,6166714702,535.2559585440209
4370934266,6191847976,16.38844940896085
4370934266,6191848393,375.3779455035791
4370934266,4370881783,383.8362516742959
4370934267,6191848444,27.694433525133636
4370934267,6191848454,61.506377897572335
4370934267,6200555571,204.35091781955379
4370962354,6200555759,70.9473693158958
4370962354,12136904112,24.558616982607603
4370962354,6200555565,33.72487111072547
4397139817,4321931732,46.99024796099538
4397139817,676493862,354.17201351158457
4397139817,6165220175,418.633955582064
4397144332,4397144336,503.08967373252005
4397144332,3445785199,529.244083277931
4397144332,6165219413,209.01146158379694
4397144336,4435809298,1106.599705654077
4397144336,4397144332,503.08967373252
4397144336,676493836,1336.2241481641322
4425055703,4370881783,70.13165768263555
4425055703,4425055718,98.51990851256622
4425055703,4425055717,147.87372992806252
4425055717,4425055721,177.02551869686826
4425055717,4425055703,147.87372992806252
4425055717,6168022249,154.99263510905018
4425055718,4425055721,206.1182215250105
4425055718,4425055703,98.5199085125662
4425055718,4425055720,81.46710145236759
4425055720,4425055718,81.46710145236759
4425055721,4425055717,177.0255186968683
4425055721,4425055718,206.1182215250105
4425055721,4425055733,220.18592532338164
4425055733,4425055721,220.1859253233816
4425055733,4425055745,135.1650523270401
4425055733,7713044611,93.88978000626881
4425055745,4425055747,48.49611389352035
4425055745,4425055733,135.1650523270401
4425055745,4425057286,307.4425269627941
4425055747,4425055753,162.87124506300592
4425055747,4425055745,48.49611389352035
4425055747,7713044615,147.51557762820588
4425055753,6166714680,50.80792804782157
4425055753,6168025211,156.1731842377928
4425055753,4425055747,162.87124506300592
4425055753,7713044615,110.78985770041533
4425055762,6166714680,369.1980960265501
4425055762,6168022249,174.82829464708922
4425055762,4370893159,40.93064282322105
4425057286,4425055745,307.44252696279415
4430277980,6168022222,5.287247564141396
4430277980,4431965454,71.37880055424802
4430277980,6165299202,169.7542489525202
4431873099,6165795380,1027.8720726592953
4431873099,6165795401,729.639289285044
4431873099,6159626243,106.64485246160969
4431965454,4430277980,71.37880055424802
4431965454,4431965460,186.453777313689
4431965454,6165299202,115.95048041293313
4431965460,4431965468,120.42424529229328
4431965460,4431965454,186.453777313689
4431965460,6159627368,693.4847928887873
4431965468,4431965460,120.42424529229329
4435775676,676493856,114.9780328491304
4435775676,676493846,128.51225392443004
4435775676,4435775678,376.2581479082559
4435775678,4435775676,376.2581479082559
4435809298,7588108075,62.14859279758651
4435809298,4370643117,112.10100737158649
4435809298,4397144336,1106.599705654077
4435809313,7588108075,133.31942147118582
6128713832,6128713877,151.95158456893475
6128713877,6128715695,61.33159200122999
6128713877,6128715726,288.87828502117463
6128713877,6128713832,151.95158456893475
6128715692,6128715692,213.38809793022403
6128715692,6128715692,213.388097930224
6128715692,6128715695,60.27160650048208
6128715695,6159476366,1114.8326661928243
6128715695,6128713877,61.33159200122999
6128715695,6128715692,60.27160650048208
6128715712,6128715726,96.84117616882605
6128715712,7562776695,238.5031223120242
6128715726,6128713877,288.8782850211747
6128715726,6128715712,96.84117616882602
6155824576,6155824637,66.10610344849158
6155824576,7716111055,157.62143754654124
6155824576,7716110900,188.05226381499557
6155824588,6165610825,25.89730748136033
6155824588,6155824590,313.3520214012423
6155824588,6165610832,135.55815496508004
6155824590,6155824588,313.3520214012424
6155824590,7716110974,242.4370799568583
6155824590,7716110996,12.09054380956188
6155824637,6155824638,181.1907311694768
6155824637,6155824576,66.10610344849158
6155824637,6155824640,107.60580957452662
6155824638,6155824637,181.1907311694768
6155824638,6155824639,123.35229101600291
6155824638,7716110900,270.40160800022403
6155824639,6155824638,123.35229101600291
6155824640,6155824637,107.60580957452659
6155824640,6166261295,219.57275953063282
6155824640,6155824642,303.48705916920096
6155824642,6166261284,109.81152730579056
6155824642,6166261005,453.15361544709197
6155824642,6155824640,303.48705916920096
6155824651,6163038416,831.5619178547229
6155824651,7716111032,272.9991026992109
6155824651,6163038440,115.17964386876224
6155824674,6159626196,16.852371617032958
6155824674,6159625497,116.92031430213368
6155824674,6164276471,678.3480291608806
6155824682,7569453061,12.590255095964878
6155824682,6167367232,459.1769408798214
6155824682,4321931712,1618.9087315931422
6159086090,6159086119,330.27447442395294
6159086119,6167414027,430.47804433449716
6159086119,6159086090,330.27447442395305
6159086119,6159086137,439.3936977217033
6159086137,6159086222,551.5079721346755
6159086137,6163038416,1626.445745205338
6159086137,6159086119,439.3936977217033
6159086138,6159086149,392.45236636254225
6159086138,6159354292,394.75923715799075
6159086138,6178075375,114.80333833415138
6159086149,6159086138,392.45236636254225
6159086149,6159086222,2530.132468663401
6159086149,6178075381,310.6113621174714
6159086222,6159086149,2530.132468663402
6159086222,6159086137,551.5079721346754
6159086222,7562668362,1450.9392727564127
6159206248,6159206315,977.1444178217638
6159206248,6159206250,53.750779306104256
6159206248,6159206244,101.10645918829844
6159206250,6159206249,78.65611897220508
6159206250,6159206248,53.750779306104256
6159206250,6159206404,137.29524816476058
6159206254,6159206266,107.15824723089747
6159206254,6159206270,242.22596942616264
6159206254,6159206251,243.548094314915
6159206266,6159206341,406.1766131154867
6159206266,6159206254,107.15824723089746
6159206266,6159206251,164.24609014945142
6159206270,6159206254,242.22596942616266
6159206270,6165059480,183.19741058884193
6159206270,6159206267,108.1983395981222
6159206315,6163050035,1369.35443287856
6159206315,6159206248,977.1444178217639
6159206315,6159206306,439.54534563067335
6159206315,6159206292,964.6620790465286
6159206341,6159206342,95.33267121766345
6159206341,6159206357,116.35963831242664
6159206341,6159206266,406.1766131154867
6159206357,6159206413,143.80695534788396
6159206357,6159206341,116.35963831242664
6159206357,6159206352,224.25991791936195
6159206357,6159206359,75.50137414218193
6159206366,6159206365,97.42006160542547
6159206366,6159206409,70.34331034348943
6159206366,6159206413,116.15096485169721
6159206404,6159206250,137.29524816476055
6159206404,6159206409,193.821743023323
6159206404,6165447800,1470.8461371472747
6159206409,6159206404,193.82174302332297
6159206409,6159206366,70.34331034348945
6159206409,6159206364,169.05607717799865
6159206413,6159206357,143.80695534788396
6159206413,6159206361,66.1814198184316
6159206413,6159206366,116.15096485169721
6159354292,6159086138,394.75923715799075
6159354292,6165188752,939.063591332787
6159354292,6165080323,2505.29305771479
6159354334,6165188752,1315.5398134464253
6159354334,6163660363,1201.6224804619756
6159354334,6165235604,243.8374085167669
6159432896,3448258990,32.98123531957047
6159432896,3448258887,1971.022595336864
6159432896,6167979147,562.0606360680005
6159475821,676493945,9.876840702909838
6159475821,6159475835,213.1759702196265
6159475821,6159475822,111.91898221795705
6159475822,6159603972,293.77466622411754
6159475822,6159475821,111.91898221795705
6159475822,7601957975,244.2479187767659
6159475835,7601957975,100.11832691186797
6159475835,6159475821,213.1759702196265
